mensagem,stream,data,tipo_toxicidade
caralhooooooo,skipnho,2026-06-14,OBS
pqp,skipnho,2026-06-14,OBS
@Manotencao Lesbico é foda kkkk,skipnho,2026-06-14,OBS
trinado no manejo da lança,skipnho,2026-06-14,INS
Mlk fdp,skipnho,2026-06-14,OBS
para de dar spoiler porra,skipnho,2026-06-14,OBS
covardes do caralho,skipnho,2026-06-14,OBS
ruiva gata do carai,skipnho,2026-06-14,OBS
essa mulher e muito gata pqp,skipnho,2026-06-14,OBS
caralhowwwwww,skipnho,2026-06-14,OBS
game of trones por isso ta morrendo gente pra carai,skipnho,2026-06-14,OBS
"stannis apesar de tudo seria um bom rei, diferente desses bundoes, pena que ele eh um idiota kk",skipnho,2026-06-14,INS
desgraçado,skipnho,2026-06-14,OBS
o selvagem carai,skipnho,2026-06-14,OBS
kkkkkkkkkkkkkkkkkkkkkkkkkk obvio porra,skipnho,2026-06-14,OBS
intankavel esse mlk viado,skipnho,2026-06-14,DO
cagou kkkkkkkkkk,skipnho,2026-06-14,OBS
"@harrypotter0oscarta triste, perdi a parde do tyron matar a puta",skipnho,2026-06-14,OBS
feiao mane kkkkkkkkkkkk,skipnho,2026-06-14,INS
fala agora carai,skipnho,2026-06-14,OBS
mulher linda da porra,skipnho,2026-06-14,OBS
fala ai porra,skipnho,2026-06-14,OBS
caralho que cheiro de pica,skipnho,2026-06-14,OBS
"ele falou porra, PENTOS",skipnho,2026-06-14,OBS
fodeu essa temp é mt ruim kkkkkkkkkkk,skipnho,2026-06-14,INS
@harrypotter0oscarta tem uns eps q são mas no geral porran,skipnho,2026-06-14,OBS
"@bindyourdream Eu acho horrível a 7 e 8 , de resto é cinema",skipnho,2026-06-14,INS
@harrypotter0oscarta a história fica ruim msm mas  as batalhas são mt pica,skipnho,2026-06-14,INS
Caralho agora o Skipinho acertou certinho Clap,skipnho,2026-06-14,OBS
o loirinha pqp,skipnho,2026-06-14,OBS
e tem otario que vota tá,skipnho,2026-06-14,INS
imagina ser chefe do exercito e ainda comer a rainha do caralho eim,skipnho,2026-06-14,OBS
ta porra,skipnho,2026-06-14,OBS
Caralhow CRAZY,skipnho,2026-06-14,OBS
caralhowwww,skipnho,2026-06-14,OBS
Crl,skipnho,2026-06-14,OBS
Spurs é um bando de puta,skipnho,2026-06-14,OBS
tamo on carai,skipnho,2026-06-14,OBS
Wemby é uma puta,skipnho,2026-06-14,OBS
"Vc abandonou seus filhos porraaaa, seus bbs",skipnho,2026-06-14,OBS
moda caralho,skipnho,2026-06-14,OBS
@skipnho vc ta falando merda. stannis invadiu sntes pq as tropas estavam longe.,skipnho,2026-06-14,OBS
É amaldiçoado aquela porra,skipnho,2026-06-14,OBS
Burro,skipnho,2026-06-14,INS
Muito burro,skipnho,2026-06-14,INS
"Ele podia liderar os cara , mas escolhe morre, burro demais",skipnho,2026-06-14,INS
Caralhowwwww,skipnho,2026-06-14,OBS
vala mongoloi,skipnho,2026-06-14,INS
@iun4kk esfolamento deve ser horrivel tbm,skipnho,2026-06-14,INS
@xDogzy Ta certo pagar bok nessa época era foda os cara não lavava a vara,skipnho,2026-06-14,OBS
Nossa combo tudo de ruim,frttt,2026-06-14,INS
"Eu passo pano pra ela, pc ruim é dificil jogar mesmo",frttt,2026-06-14,INS
porra ela joga certinho cara,frttt,2026-06-14,OBS
pqp kkkkkkkkkkkkkkkkkkkk,frttt,2026-06-14,OBS
"Caralho, é o Brawk do Bronze de Odin lá",frttt,2026-06-14,OBS
cabo a poha do time,frttt,2026-06-14,OBS
pqp kkkkk,frttt,2026-06-14,OBS
"""ela joga e cozinha? se é bixão mesmo''",frttt,2026-06-14,DO
@r1quexd N PO A LATENCIA DELA E MT RUIM,frttt,2026-06-14,INS
"@lowkeylessen nao carai, kkkkkk to explicando o apelido dela",frttt,2026-06-14,OBS
"@agaeneq pior q N, caio fácil nisso, sou autista",frttt,2026-06-14,DO
só ruim,frttt,2026-06-14,INS
q isso cara sou tao ruim asssim n calma ai,frttt,2026-06-14,INS
essa merda de jogo é uma copia mal feita de minecraft migao,seucreysonreborn,2026-06-14,OBS
eita porra lkkkkkkkk,seucreysonreborn,2026-06-14,OBS
que otario,seucreysonreborn,2026-06-14,INS
"Uma porra, qq seis quer ver ele jogar ae?",seucreysonreborn,2026-06-14,OBS
lol é uma porra,seucreysonreborn,2026-06-14,OBS
-700 fudido,seucreysonreborn,2026-06-14,OBS
porra,seucreysonreborn,2026-06-14,OBS
pedinte do caraio,seucreysonreborn,2026-06-14,OBS
pc lixo,seucreysonreborn,2026-06-14,INS
ssd 220 gb kkkkkkkkkkk q cara fudido,seucreysonreborn,2026-06-14,OBS
por isso q joga so essas merda,seucreysonreborn,2026-06-14,OBS
assistir essa live lixo,seucreysonreborn,2026-06-14,INS
nossa qui bostah,seucreysonreborn,2026-06-14,OBS
FUDIDO,seucreysonreborn,2026-06-14,OBS
"Tu não vai conseguir baixar amigão, ta sem conexão ali em baixo",seucreysonreborn,2026-06-14,INS
q cara fudido,seucreysonreborn,2026-06-14,OBS
ta porra tcku sugou o lanche carai,tck10,2026-06-14,OBS
pqp,tck10,2026-06-14,OBS
porra benjy,tck10,2026-06-14,OBS
esse cara tenta fazer algo e so faz merda mds,tck10,2026-06-14,OBS
esse ruim veio do tier 3 do emea,tck10,2026-06-14,INS
POHA,tck10,2026-06-14,OBS
vamo neon porra,tck10,2026-06-14,OBS
bora porraaaa,tck10,2026-06-14,OBS
ele joga muito pqp,tck10,2026-06-14,OBS
@trollfakd foda pra poha? haha,tck10,2026-06-14,OBS
KK KK PQP,tck10,2026-06-14,OBS
o woot cagou,tck10,2026-06-14,OBS
que bala foi aquela pqp,tck10,2026-06-14,OBS
zicao do caraio,tck10,2026-06-14,OBS
"""Morango é assim mesmo, ve uma play boa e fala logo: Ah foi sorte, cagou mt"" - TcK10",tck10,2026-06-14,OBS
skye é um boneco ruim dms,tck10,2026-06-14,INS
nice porra,tck10,2026-06-14,OBS
que balaça pqp,tck10,2026-06-14,OBS
OH BURRO,tck10,2026-06-14,INS
tira essa porra,tck10,2026-06-14,OBS
burro,tck10,2026-06-14,INS
pqp,tck10,2026-06-14,OBS
o king la na C pqp,tck10,2026-06-14,OBS
pqp,tck10,2026-06-14,OBS
a pqp,tck10,2026-06-14,OBS
Mano q porra,tck10,2026-06-14,OBS
PQP,tck10,2026-06-14,OBS
pqp,tck10,2026-06-14,OBS
pqp sato morreu pra bomba,tck10,2026-06-14,OBS
"vai tomar no cu cara, que má vontade do crl",tck10,2026-06-14,OBS
"essa lótus da lev n da cara, muito ruim",tck10,2026-06-14,INS
ai neon pqp,tck10,2026-06-14,OBS
CARALHO,tck10,2026-06-14,OBS
uma neon c essa arma horrorosa pqp,tck10,2026-06-14,OBS
caralho,tck10,2026-06-14,OBS
CARALHO,tck10,2026-06-14,OBS
cagou tudo,tck10,2026-06-14,OBS
era ontem carai,tck10,2026-06-14,OBS
caralhoooooooooooooooooooooooo,tck10,2026-06-14,OBS
wtf,tck10,2026-06-14,OBS
4 ults la pqp,tck10,2026-06-14,OBS
Pqp,tck10,2026-06-14,OBS
CARALHO,tck10,2026-06-14,OBS
pqp,tck10,2026-06-14,OBS
crl,tck10,2026-06-14,OBS
PQP,tck10,2026-06-14,OBS
caralho essa mira do neon é demais mano,tck10,2026-06-14,OBS
"cala boca xaxa, mata o caralho porra ksksksk",tck10,2026-06-14,OBS
pqp,tck10,2026-06-14,OBS
Porra,tck10,2026-06-14,OBS
pqp,tck10,2026-06-14,OBS
pqp,tck10,2026-06-14,OBS
"anuncio da byd tck, que porra é essa",tck10,2026-06-14,OBS
Mousepad pica chines na china custa 10 conto carai,tck10,2026-06-14,OBS
Melar o teclado todo porra,tck10,2026-06-14,OBS
fala q era zoeira burro,tck10,2026-06-14,INS
Faz em sao paulo nao mo cidade de bosta,tck10,2026-06-14,OBS
eu não percebi pq não li essa merda de post,tck10,2026-06-14,OBS
"Viado eu ainda tentei pensar se era dois ou um S. Viado, to mal",tck10,2026-06-14,DO
e burro tbm,tck10,2026-06-14,INS
2 BURRO,tck10,2026-06-14,INS
2 jumento KKKKKKKKKKKKKKKK,tck10,2026-06-14,INS
"Pior que em cima você escreveu com um S, em baixo com dois S e a palavra é com C, como pode ser tão burro",tck10,2026-06-14,INS
o foda é q vc escreveu uma vez com um s e a outra com ss,tck10,2026-06-14,OBS
@TcK10 o valorant brasil postou um bgl maneiro no x,tck10,2026-06-14,INS
ruim,tck10,2026-06-14,INS
uma merda,tck10,2026-06-14,OBS
uma porra,tck10,2026-06-14,OBS
uma merda,tck10,2026-06-14,OBS
bosta,tck10,2026-06-14,OBS
Ruim,tck10,2026-06-14,INS
uma bosta,tck10,2026-06-14,OBS
um lixo,tck10,2026-06-14,INS
nem vi essa merda,tck10,2026-06-14,OBS
umsa bosta,tck10,2026-06-14,OBS
Brasil é um lixo,tck10,2026-06-14,INS
ruim,tck10,2026-06-14,INS
foi uma merda,tck10,2026-06-14,OBS
seleção de merda tck,tck10,2026-06-14,OBS
um lixo,tck10,2026-06-14,INS
uma merda,tck10,2026-06-14,OBS
muito ruim,tck10,2026-06-14,INS
Um lixo,tck10,2026-06-14,INS
pior que um lixo,tck10,2026-06-14,INS
uma merda,tck10,2026-06-14,OBS
foi ruim kk,tck10,2026-06-14,INS
"perto do que a gente espera da seleção @TcK10 foi ruim tlg, mas podia ter sido pior",tck10,2026-06-14,"INS, ASS"
era mas foi uma bomba raphinha foi uma bosta,tck10,2026-06-14,OBS
vini bom raphinha ruim,tck10,2026-06-14,INS
bom vini jr ruim raphinha,tck10,2026-06-14,INS
Raphinha foi uma merda,tck10,2026-06-14,OBS
rafinha mt ruim,tck10,2026-06-14,INS
Igor Thiago MUITO RUIM,tck10,2026-06-14,INS
"mt bom: o do marrocos, mt ruim: os do brasil",tck10,2026-06-14,INS
paquetá mt ruim,tck10,2026-06-14,INS
marrocos é forte então o brasil só tem uma defesa muito merda,tck10,2026-06-14,OBS
raphinha ruim,tck10,2026-06-14,INS
Casemiro muito ruim,tck10,2026-06-14,INS
"Vini jr mt bom , Paqueta umaa bosta",tck10,2026-06-14,OBS
vini bom e raphinha lixo,tck10,2026-06-14,INS
vini bom raphinha ruim,tck10,2026-06-14,INS
"casemiro um lixo, vini bom",tck10,2026-06-14,INS
todos ruim,tck10,2026-06-14,INS
rafinha foi lixo,tck10,2026-06-14,INS
vini bom raphinha ruim7,tck10,2026-06-14,INS
ninguem foi bem nessa merda,tck10,2026-06-14,OBS
"vini bom, raphinha e casemiro ruim",tck10,2026-06-14,INS
vini e raphinha ruim,tck10,2026-06-14,INS
"vini bom, rapinha ruim",tck10,2026-06-14,INS
muito ruim: todos,tck10,2026-06-14,INS
"Vini jr bom, casemiro ruim",tck10,2026-06-14,INS
vjr bom Casemiro muito ruim,tck10,2026-06-14,INS
"vini bom casemiro lixo, rafinha nojeira",tck10,2026-06-14,INS
muito ruim todos,tck10,2026-06-14,INS
"Vini Jr , só fez o gol , fora isso não fez merda nenhuma",tck10,2026-06-14,OBS
geral foi uma merda cara,tck10,2026-06-14,OBS
igor thiago ruim pra poga,tck10,2026-06-14,INS
"@Bretasx_ kkkkkkk vdd, mas Brasil ta no mesmo nivel.. maarrocos é mt subestimada mano, n é uma seleção ruim não",tck10,2026-06-14,INS
"perto do que a gente espera da seleção @TcK10 foi ruim tlg, mas podia ter sido pior",tck10,2026-06-14,"INS, ASS"
Raphinha lixo,tck10,2026-06-14,INS
"perto do que a gente espera da seleção @TcK10 foi ruim tlg, mas podia ter sido pior tlg",tck10,2026-06-14,"INS, ASS"
fala que foi ruim n ter colocado o endrick,tck10,2026-06-14,INS
fala que o casemiro foi ruim q pafece que entende mais,tck10,2026-06-14,INS
fala que o igor thiago foi ruim,tck10,2026-06-14,INS
Vinícius júnior fez o gol foi bem mais em geral foi muito ruim,tck10,2026-06-14,INS
que entregada pqp,tck10,2026-06-14,OBS
pqp,tck10,2026-06-14,OBS
pqp,tck10,2026-06-14,OBS
mano esse boo e mt ruim papo reto,tck10,2026-06-14,INS
esse boo alem de ruim é feio chega da raiva,tck10,2026-06-14,INS
ele se matou e comprou judge q porra e essa kkkkkkk,tck10,2026-06-14,OBS
ele morreu pros cara nao desconfiarem dele com judge dnv guys parem de ser burros,tck10,2026-06-14,INS
caralho,tck10,2026-06-14,OBS
@matheusrnh é 26 carai kkkkkkkkkkkk,tck10,2026-06-14,OBS
Pqp,tck10,2026-06-14,OBS
king e mt burro,tck10,2026-06-14,INS
que porra o king quer fazer com essa jugde,tck10,2026-06-14,OBS
@miguelhops esse é do caralho,tck10,2026-06-14,OBS
carai nunca vi alguem varar assim,tck10,2026-06-14,OBS
caga pra caralho,tck10,2026-06-14,OBS
cagou,tck10,2026-06-14,OBS
kkk wtf,tck10,2026-06-14,OBS
WTF,tck10,2026-06-14,OBS
cagou ate a maer,tck10,2026-06-14,OBS
ta porra,tck10,2026-06-14,OBS
que porra é esse cara,tck10,2026-06-14,OBS
que leitura pqp,tck10,2026-06-14,OBS
bruxo ta numa ma vontade da porra. Doido p isso acabar e jogar rust @TcK10,tck10,2026-06-14,OBS
bruxo ta numa ma vontade da porra. Doido p isso acabar e jogar rust @TcK10  ͏,tck10,2026-06-14,OBS
PQP,tck10,2026-06-14,OBS
nossa o cara cago na smoke,tck10,2026-06-14,OBS
caralho ele tem mais hamburguer guardado,tck10,2026-06-14,OBS
bruxo ta numa ma vontade da porra. Doido p isso acabar e jogar rust @TcK10,tck10,2026-06-14,OBS
que comentarios escrotos aii,tck10,2026-06-14,OBS
"imagina o terror que deve ser jogar contra, pqp",tck10,2026-06-14,OBS
PORRA,tck10,2026-06-14,OBS
porra,tck10,2026-06-14,OBS
PORRA,tck10,2026-06-14,OBS
PORRA,tck10,2026-06-14,OBS
spacao meteu um PORRA,tck10,2026-06-14,OBS
porraaaaa,tck10,2026-06-14,OBS
PORRA,tck10,2026-06-14,OBS
porraaaaaaaaaaaaaaaa,tck10,2026-06-14,OBS
PO PORRA,tck10,2026-06-14,OBS
PORRA ͏,tck10,2026-06-14,OBS
PORRA,tck10,2026-06-14,OBS
mete porrar,tck10,2026-06-14,OBS
PORRA,tck10,2026-06-14,OBS
PORRA,tck10,2026-06-14,OBS
PORRA,tck10,2026-06-14,OBS
ele meteu um porra,tck10,2026-06-14,OBS
porra,tck10,2026-06-14,OBS
POHAAA,tck10,2026-06-14,OBS
porra,tck10,2026-06-14,OBS
PORRA,tck10,2026-06-14,OBS
foi porra mermo,tck10,2026-06-14,OBS
PORRA,tck10,2026-06-14,OBS
porra,tck10,2026-06-14,OBS
PORRA,tck10,2026-06-14,OBS
PORRA,tck10,2026-06-14,OBS
Porra,tck10,2026-06-14,OBS
PORRA,tck10,2026-06-14,OBS
fooi porra,tck10,2026-06-14,OBS
PORRAA,tck10,2026-06-14,OBS
porra,tck10,2026-06-14,OBS
Eu quero mais porra,tck10,2026-06-14,OBS
porra ou boa,tck10,2026-06-14,OBS
isso bate na mesa otario,tck10,2026-06-14,INS
foi porra,tck10,2026-06-14,OBS
ele ia falar porra mas ai falo poa,tck10,2026-06-14,OBS
esse benjufish e mo ruim,tck10,2026-06-14,INS
"benjyfishy só era bom no fortinite, o cara fui ruim no fortinite e foi ser ruim no valorant",tck10,2026-06-14,INS
"wtf, o sato tacou molotov na porta, spaccão marolado",tck10,2026-06-14,OBS
11 de hp pqp,tck10,2026-06-14,OBS
o neckbeard desse koshmaras pqp,tck10,2026-06-14,OBS
pangares kkkkkkkk,tck10,2026-06-14,INS
cago mt,tck10,2026-06-14,OBS
CRL,tck10,2026-06-14,OBS
ta pohaaaa,tck10,2026-06-14,OBS
caralho,tck10,2026-06-14,OBS
linguini porra,tck10,2026-06-14,OBS
@mayconha0 burro burro,tck10,2026-06-14,INS
BURRO,sacy,2026-06-14,INS
q burro,sacy,2026-06-14,INS
BURRO,sacy,2026-06-14,INS
CARALHO,sacy,2026-06-14,OBS
BURRO,sacy,2026-06-14,INS
burro,sacy,2026-06-14,INS
burro,sacy,2026-06-14,INS
burro,sacy,2026-06-14,INS
BURRO,sacy,2026-06-14,INS
burro burro,sacy,2026-06-14,INS
toma burro kkkkk,sacy,2026-06-14,INS
vamo caralho,sacy,2026-06-14,OBS
BURRO,sacy,2026-06-14,INS
kkkkkkkkkkkkkkkkkk mto burro,sacy,2026-06-14,INS
camisa da lev é 500 conto pqp,sacy,2026-06-14,OBS
"so rico, ngm mais raspa a cabeça nessa porra",sacy,2026-06-14,OBS
"cabou a humildade, só rico nessa merda",sacy,2026-06-14,OBS
passando fome carai? Kappa,sacy,2026-06-14,OBS
hahahahahhaha que FDP,sacy,2026-06-14,OBS
essa porra é um time,sacy,2026-06-14,OBS
@lostzikaaa PQP CINEMA,sacy,2026-06-14,OBS
eu compro o bandle e dou de presente o pra neon CAGONA deles ai,sacy,2026-06-14,OBS
Queremos mais porra,sacy,2026-06-14,OBS
tá ruim,sacy,2026-06-14,INS
PQP,sacy,2026-06-14,OBS
caralhooooo,sacy,2026-06-14,OBS
boa porra,sacy,2026-06-14,OBS
porra,sacy,2026-06-14,OBS
é o anao sato porra,sacy,2026-06-14,OBS
vai pra casa do caralho team herectics,sacy,2026-06-14,OBS
replay duas vezes pq sim é o sato carai,sacy,2026-06-14,OBS
calma viado,sacy,2026-06-14,DO
mano n viado,sacy,2026-06-14,DO
"respira, viado",sacy,2026-06-14,DO
Pqp,sacy,2026-06-14,OBS
PQP,sacy,2026-06-14,OBS
cagou tudo o woot,sacy,2026-06-14,OBS
CAGOU,sacy,2026-06-14,OBS
cagou de novo kkkkkk,sacy,2026-06-14,OBS
ta atirando igual merda e matando,sacy,2026-06-14,OBS
fake dash em 2026 VSF,sacy,2026-06-14,OBS
vai ser drama essa porra,sacy,2026-06-14,OBS
woot cagou tudo,sacy,2026-06-14,OBS
tá ruim,sacy,2026-06-14,INS
CARALHO,sacy,2026-06-14,OBS
essa leitura pqp,sacy,2026-06-14,OBS
"caralho sacy voce e muito bom, q q se ta fazendo sem ser coach, talento desperdiçado",sacy,2026-06-14,OBS
vamo caralhooooooo,sacy,2026-06-14,OBS
tá ruim nao,sacy,2026-06-14,INS
CARALHO,sacy,2026-06-14,OBS
TA POHA,sacy,2026-06-14,OBS
vi pohaa nenhuma,sacy,2026-06-14,OBS
vacuo da porra,sacy,2026-06-14,OBS
ele é ruim,sacy,2026-06-14,INS
desgraçado,sacy,2026-06-14,OBS
"ser ruim as vezes é uma benção, sacy",sacy,2026-06-14,INS
tá ruim,sacy,2026-06-14,INS
wtf,sacy,2026-06-14,OBS
PQP,sacy,2026-06-14,OBS
GG PORRA,sacy,2026-06-14,OBS
GG PORRA,sacy,2026-06-14,OBS
vamo porra,sacy,2026-06-14,OBS
gg porra,sacy,2026-06-14,OBS
vamo caralho boa,sacy,2026-06-14,OBS
gg porra,sacy,2026-06-14,OBS
boa porraaaaa,sacy,2026-06-14,OBS
caralhooo,sacy,2026-06-14,OBS
vamo porra,sacy,2026-06-14,OBS
fdp,sacy,2026-06-14,OBS
ruimENs kkkkkk,sacy,2026-06-14,INS
gg NESSA PORRA lev,sacy,2026-06-14,OBS
eu não vi a lotus! foi tão ruim assim?,sacy,2026-06-14,INS
"neon mvp da série pqp, o mlk eh bom demais",sacy,2026-06-14,OBS
@MinderN para de ser otário,sacy,2026-06-14,INS
"Eita porra, happywey vai ser complicado",sacy,2026-06-14,OBS
caralho o spacca parece aquele vilao do sonic porra é essa,sacy,2026-06-14,OBS
Sato +24 pqp,sacy,2026-06-14,OBS
vsf?,sacy,2026-06-14,OBS
vsf galaxio!,sacy,2026-06-14,OBS
vsf galaxio,sacy,2026-06-14,OBS
"não é mano, agora eles tão falando ""viado""",sacy,2026-06-14,DO
VSF,sacy,2026-06-14,OBS
Anão chato,sacy,2026-06-14,INS
"deixe ele ir, cara cansado da porra voz chata deixa ele irrrrrrrrrrrrrrrrrrrrrrrrrrrrr",sacy,2026-06-14,OBS
"julianamayumiz coloca um ""VSF topdaloud"" só pra teste",sacy,2026-06-14,OBS
a gente vai pegar perdedor de papar rex e de vitality???,sacy,2026-06-14,INS
@jefferson2kmen a que isso viado,sacy,2026-06-14,DO
ruim?,sacy,2026-06-14,INS
Ué sai de um ad de 1min e começou um de 3min que poha é essa Sacy,sacy,2026-06-14,OBS
CARALHO,sacy,2026-06-14,OBS
"Viu o que os cara da fut disseram ai @sacy ?  ""eles sempre chocam em internacional e dessa vez não vai ser diferente"" ta porrakkkkkkkkkkk",sacy,2026-06-14,OBS
memea sao folgados pra caralho em,sacy,2026-06-14,OBS
"manda um ""VSF topdaloud"" POR FAVOR",sacy,2026-06-14,OBS
Vsf galaxio,sacy,2026-06-14,OBS
@gaalaxio lixo,sacy,2026-06-14,INS
Pqp fica cada vez pior,sacy,2026-06-14,OBS
babybay ta liberado pra falar qualquer merda sem problema,sacy,2026-06-14,OBS
mlk esquisito do caraio,sacy,2026-06-14,OBS
pqp esqueci,sacy,2026-06-14,OBS
Cagou na primeira rodada,sacy,2026-06-14,OBS
q merda em,sacy,2026-06-14,OBS
é FUT nessa porra,sacy,2026-06-14,OBS
va pra pqp,sacy,2026-06-14,OBS
va pra casa do caralho,sacy,2026-06-14,OBS
Q nojento mds,sacy,2026-06-14,INS
@aprilfoolh wtf,sacy,2026-06-14,OBS
LEV GANHOU! Joga contra o perdedor XLGxEDG dia 16,sacy,2026-06-14,INS
bora fut porra,sacy,2026-06-14,OBS
"@lcfps7__ mas a g2 n é ruim, isso q quero dizer entende?",sacy,2026-06-14,INS
g2 é muito choke em internacional pqp,sacy,2026-06-14,OBS
PQP,sacy,2026-06-14,OBS
o ruim de ser velho é q vc é prudente dms,sacy,2026-06-14,INS
quem disse que sulphur é ruim? increased damage pra caralho,rakin,2026-06-14,"INS, OBS"
gool de curaçao poha,rakin,2026-06-14,OBS
caralho mano q bosta,rakin,2026-06-14,OBS
CARALHO,rakin,2026-06-14,OBS
Pqp cara,rakin,2026-06-14,OBS
wow é ruim,rakin,2026-06-14,INS
q bosta kkkkk,rakin,2026-06-14,OBS
agr n tem desculpa mais pra n jogar pqp,rakin,2026-06-14,OBS
"carai o oliver tree morreu mlk, em um acidente de helicóptero, q doideira",rakin,2026-06-14,OBS
disk ta uma bosta. Pensaram que o WASD ia buffar os ADC e pioraram,rakin,2026-06-14,OBS
sion ñ tem ré ñ mane,rakin,2026-06-14,INS
"oxe pq o rakin ta no lol caraio, volta pro jogo de pirata la jao",rakin,2026-06-14,OBS
"crl q bagulho nervoso cara, o helicoptero caindo retinho no chão",rakin,2026-06-14,OBS
ta bem ruim o set mesmo,rakin,2026-06-14,INS
"a pior eu não sei, mas parece estar ruimzinho",rakin,2026-06-14,INS
@GSMBrj carai cade ?,rakin,2026-06-14,OBS
Esse da mina foi zoado demais,rakin,2026-06-14,INS
"Mano, mas pro piloto conseguir BATER DE HELICÓPTEO em OUTRO é um bagulho meio burro, não?",rakin,2026-06-14,INS
O OLIVER TRE MORREU ??? tava vendo as coisas dele ontem do inutilismo,rakin,2026-06-14,INS
puta merda,rakin,2026-06-14,OBS
carai agora vi esse oliver tree era muito conhecido,rakin,2026-06-14,OBS
carai o bicho só lê o q eu falo,rakin,2026-06-14,OBS
carai é isso,rakin,2026-06-14,OBS
joga de JASON no DBD mt foda @Rakin,rakin,2026-06-14,OBS
"Soulframe eu achei mt morto cara, pqp me estressei jogando aquilo, parece que vc ta no submundo kkkkkkkkkkkkkk",rakin,2026-06-14,OBS
KannaHi Amadori,rakin,2026-06-14,INS
segundos antes da merda acontecer,rakin,2026-06-14,OBS
Só foi  o cara ir pro RJ q acontece isso wtf,rakin,2026-06-14,OBS
"carai rakin, voltamoo pro lol?",rakin,2026-06-14,OBS
poha,rakin,2026-06-14,OBS
crl,rakin,2026-06-14,OBS
gg jg lixo,rakin,2026-06-14,INS
aqueles com mina de lapis lazuli e os carai,rakin,2026-06-14,OBS
"lol e maneiro, voce sabe que ja perdeu o jogo nos primeiro 10m e ainda tem mais 40m de jogo",rakin,2026-06-14,INS
caralho,rakin,2026-06-14,OBS
que reflexo desgraçado,rakin,2026-06-14,OBS
é a bixa é rapída virada na miserar,rakin,2026-06-14,DO
quem foi o idiota q deixou a copa ser no eua?,coreano,2026-06-14,INS
país de quarto mundo pqp,coreano,2026-06-14,OBS
@nibari_ estragos fudidos  ?,coreano,2026-06-14,OBS
Verdade não deveria ser nunca nesses pais bosta,coreano,2026-06-14,OBS
porraa mandei a msg errada no sub karalho,coreano,2026-06-14,OBS
@PedrinhoMistico aqui nem tem como fdp,coreano,2026-06-14,OBS
